FlightDate,Airline,Origin,Dest,ArrDelay,DepDelay,Cancelled,Distance
2020-11-28,OH,MHT,PHL,-15.0,-9.0,False,289.0

2020-03-25,OO,SFO,RDM,-23.0,-9.0,False,462.0

2020-12-22,OO,MTJ,DEN,28.0,-9.0,False,196.0

2020-08-14,DL,IAH,ATL,-16.0,-9.0,False,689.0

2020-01-19,WN,PHX,AUS,-19.0,-9.0,False,872.0

2020-03-23,UA,IAH,SEA,-20.0,-9.0,False,1874.0

2020-01-21,EV,IAH,LFT,-6.0,-9.0,False,201.0

2020-11-01,QX,GEG,SJC,-21.0,-9.0,False,742.0

2020-02-17,AA,IND,LAX,-12.0,-9.0,False,1814.0

2020-03-04,B6,RDU,FLL,-17.0,-9.0,False,680.0

2020-03-24,UA,KOA,LAX,-30.0,-9.0,False,2504.0

2020-11-30,OO,SLC,BIL,-24.0,-9.0,False,387.0

2020-09-30,EM,HNL,MKK,-5.0,-9.0,False,54.0

2020-11-03,OO,FAR,ORD,-31.0,-9.0,False,557.0

2020-10-21,UA,ATL,IAH,-21.0,-9.0,False,689.0

2020-03-03,YX,CLE,LGA,-22.0,-9.0,False,419.0

2020-09-13,YX,IAD,SDF,-20.0,-9.0,False,451.0

2020-11-07,AS,SEA,DCA,-13.0,-9.0,False,2329.0

2020-10-26,UA,EWR,ORD,-3.0,-9.0,False,719.0

2020-11-01,F9,DEN,ATL,-18.0,-9.0,False,1199.0

2020-04-01,QX,SFO,RDM,-20.0,-9.0,False,462.0

2020-01-02,YX,PIT,DCA,-14.0,-9.0,False,204.0

2020-11-25,F9,MCO,OKC,7.0,-9.0,False,1069.0

2020-05-15,UA,DEN,EWR,-11.0,-9.0,False,1605.0

2020-05-04,UA,ORD,LAS,4.0,-9.0,False,1514.0

2020-03-10,OO,DTW,MBS,-28.0,-9.0,False,98.0

2020-06-30,WN,PVD,DCA,-21.0,-9.0,False,356.0

2020-08-03,DL,PHX,SLC,-14.0,-9.0,False,507.0

2020-01-30,9E,TLH,ATL,-12.0,-9.0,False,223.0

2020-03-12,B6,BOS,DCA,-20.0,-9.0,False,399.0

2020-07-05,WN,ONT,DEN,-26.0,-9.0,False,819.0

2020-05-20,C5,CHO,IAD,2.0,-9.0,False,77.0

2020-01-15,WN,ATL,BNA,-24.0,-9.0,False,214.0

2020-08-17,WN,CLE,DEN,-24.0,-9.0,False,1201.0

2020-04-25,MQ,DFW,XNA,-21.0,-9.0,False,280.0

2020-01-10,MQ,LGA,RIC,-19.0,-9.0,False,292.0

2020-01-26,G4,SFB,AVL,-9.0,-9.0,False,465.0

2020-01-22,OH,RDU,DCA,-22.0,-9.0,False,227.0

2020-10-26,OO,LAX,PSP,-16.0,-9.0,False,110.0

2020-05-29,OH,SBN,CLT,-20.0,-9.0,False,534.0

2020-03-31,WN,SJU,MCO,-20.0,-9.0,False,1189.0

2020-08-04,WN,AUS,BNA,-21.0,-9.0,False,756.0

2020-10-12,OO,DEN,GTF,-3.0,-9.0,False,623.0

2020-11-09,WN,BUF,TPA,-29.0,-9.0,False,1053.0

2020-09-22,ZW,ORD,AVP,-22.0,-9.0,False,632.0

2020-05-31,9E,DTW,ATW,-11.0,-9.0,False,296.0

2020-09-14,G7,STL,ORD,-15.0,-9.0,False,258.0

2020-09-18,G7,ORD,FSD,-15.0,-9.0,False,463.0

2020-01-14,AA,SJU,DFW,-19.0,-9.0,False,2165.0

2020-01-31,AA,LAS,DFW,2.0,-9.0,False,1055.0

2020-01-24,AA,PBI,DCA,-31.0,-9.0,False,857.0

2020-08-21,WN,SJU,MCO,-15.0,-9.0,False,1189.0

2020-02-21,YV,MTJ,PHX,-17.0,-9.0,False,419.0

2020-01-14,AS,LAS,SEA,-8.0,-9.0,False,867.0

2020-05-24,9E,ROC,DTW,-17.0,-9.0,False,296.0

2020-01-12,OH,DCA,ECP,-21.0,-9.0,False,769.0

2020-09-29,UA,SEA,DEN,-30.0,-9.0,False,1024.0

2020-12-02,MQ,ORD,ATW,-15.0,-9.0,False,161.0

2020-01-03,F9,OMA,DEN,-23.0,-9.0,False,472.0

2020-01-16,AA,BOS,MIA,-15.0,-9.0,False,1258.0

2020-10-24,G4,BGR,SFB,-23.0,-9.0,False,1299.0

2020-01-01,PT,PHL,MKE,-16.0,-9.0,False,690.0

2020-07-27,AA,AUS,DFW,-5.0,-9.0,False,190.0

2020-03-22,F9,ONT,MCO,-27.0,-9.0,False,2171.0

2020-03-26,WN,ATL,DAL,-23.0,-9.0,False,721.0

2020-11-18,ZW,ERI,ORD,-25.0,-9.0,False,398.0

2020-10-08,OO,SLC,PSC,-12.0,-9.0,False,521.0

2020-07-13,AA,ORD,LGA,-20.0,-9.0,False,733.0

2020-11-06,G7,MDT,ORD,-35.0,-9.0,False,594.0

2020-01-10,PT,HTS,CLT,-26.0,-9.0,False,235.0

2020-11-14,UA,IAD,SFO,-6.0,-9.0,False,2419.0

2020-07-31,G4,PGD,TYS,-13.0,-9.0,False,624.0

2020-09-09,AA,ORD,BOS,-26.0,-9.0,False,867.0

2020-01-01,OO,PHX,RAP,-5.0,-9.0,False,876.0

2020-01-06,DL,BDL,ATL,-28.0,-9.0,False,859.0

2020-11-11,UA,ATL,DEN,-15.0,-9.0,False,1199.0

2020-12-20,B6,AUS,LAX,-13.0,-9.0,False,1242.0

2020-08-03,WN,MCO,RDU,-26.0,-9.0,False,534.0

2020-05-04,YV,GSP,IAD,-13.0,-9.0,False,384.0

2020-06-29,WN,CMH,LAS,-19.0,-9.0,False,1771.0

2020-04-05,AA,SRQ,CLT,-29.0,-9.0,False,547.0

2020-09-28,YV,OKC,IAH,-25.0,-9.0,False,395.0

2020-02-25,EV,CLL,IAH,-13.0,-9.0,False,74.0

2020-01-22,OH,TYS,CLT,-8.0,-9.0,False,177.0

2020-01-01,HA,ITO,HNL,-12.0,-9.0,False,216.0

2020-08-09,ZW,ORD,MKE,-18.0,-9.0,False,67.0

2020-09-14,NK,MYR,PHL,-4.0,-9.0,False,473.0

2020-11-16,YX,CLT,DSM,-3.0,-9.0,False,815.0

2020-01-12,QX,ALW,SEA,-19.0,-9.0,False,213.0

2020-12-03,OO,SMF,SFO,-19.0,-9.0,False,86.0

2020-12-08,B6,SAN,BOS,10.0,-9.0,False,2588.0

2020-11-08,YX,CHA,ORD,-25.0,-9.0,False,500.0

2020-10-30,MQ,ORD,LSE,-11.0,-9.0,False,215.0

2020-09-28,OO,SHD,ORD,-5.0,-9.0,False,541.0

2020-05-24,YX,PHL,JAX,-30.0,-9.0,False,742.0

2020-03-05,DL,GRR,MSP,-29.0,-9.0,False,408.0

2020-08-05,AA,ORD,STL,-18.0,-9.0,False,258.0

2020-10-10,QX,ALW,SEA,-10.0,-9.0,False,213.0

2020-12-14,WN,PHX,HOU,-21.0,-9.0,False,1020.0

2020-02-20,YX,CLT,EYW,-4.0,-9.0,False,736.0

2020-02-14,DL,ATL,DEN,-9.0,-9.0,False,1199.0

2020-05-17,OO,SFO,PSP,-16.0,-9.0,False,421.0

2020-02-18,F9,CVG,SRQ,-4.0,-9.0,False,812.0

2020-10-08,MQ,CHS,DFW,1.0,-9.0,False,987.0

2020-03-25,NK,DFW,DTW,-22.0,-9.0,False,986.0

2020-08-09,AA,LGA,MIA,-29.0,-9.0,False,1096.0

2020-12-05,9E,JAN,ATL,-14.0,-9.0,False,341.0

2020-08-16,AA,PHX,ORD,-12.0,-9.0,False,1440.0

2020-03-21,AA,CLT,SEA,-19.0,-9.0,False,2279.0

2020-06-14,YX,DCA,MCI,-35.0,-9.0,False,949.0

2020-08-02,EV,IAH,BRO,-17.0,-9.0,False,308.0

2020-06-23,F9,DEN,ATL,-19.0,-9.0,False,1199.0

2020-03-29,OH,CLT,PHF,-30.0,-9.0,False,282.0

2020-05-21,OO,DTW,ORD,-18.0,-9.0,False,235.0

2020-02-14,YX,MCI,LGA,-11.0,-9.0,False,1107.0

2020-09-02,OO,SLC,MFR,-21.0,-9.0,False,575.0

2020-10-02,QX,SEA,GEG,-11.0,-9.0,False,224.0

2020-12-28,WN,PBI,ISP,-16.0,-9.0,False,1052.0

2020-08-20,AA,DFW,CHS,-10.0,-9.0,False,987.0

2020-03-29,YX,ORD,PIT,4.0,-9.0,False,413.0

2020-08-24,G4,CLE,PIE,-9.0,-9.0,False,932.0

2020-02-29,UA,ATL,ORD,-21.0,-9.0,False,606.0

2020-02-10,OO,DEN,DRO,-13.0,-9.0,False,251.0

2020-03-21,MQ,ORD,ABQ,17.0,-9.0,False,1118.0

2020-08-25,OO,ORD,MSP,-8.0,-9.0,False,334.0

2020-03-10,MQ,DFW,HRL,-8.0,-9.0,False,461.0

2020-06-03,B6,FLL,BOS,-18.0,-9.0,False,1237.0

2020-02-24,OO,SBN,DTW,-20.0,-9.0,False,157.0

2020-06-02,YV,MFE,DFW,-13.0,-9.0,False,469.0

2020-06-29,OH,BNA,DCA,-11.0,-9.0,False,562.0

2020-06-20,MQ,SDF,DFW,-8.0,-9.0,False,733.0

2020-04-04,YX,CLE,ORD,-25.0,-9.0,False,315.0

2020-03-03,MQ,ORD,ICT,-6.0,-9.0,False,588.0

2020-03-20,OH,FAY,CLT,-11.0,-9.0,False,118.0

2020-10-24,DL,ORD,ATL,-10.0,-9.0,False,606.0

2020-10-09,YX,CLT,MKE,-15.0,-9.0,False,651.0

2020-08-26,UA,ORD,LAS,-36.0,-9.0,False,1514.0

2020-06-18,MQ,ORD,TUS,-17.0,-9.0,False,1437.0

2020-03-04,9E,DTW,BUF,-34.0,-9.0,False,241.0

2020-08-28,OO,DFW,COU,-23.0,-9.0,False,489.0

2020-05-21,YX,IND,ORD,-11.0,-9.0,False,177.0

2020-07-15,F9,ORD,DEN,-28.0,-9.0,False,888.0

2020-03-10,NK,CAK,TPA,-31.0,-9.0,False,894.0

2020-12-08,C5,IAH,TUL,-18.0,-9.0,False,429.0

2020-03-06,MQ,HSV,ORD,22.0,-9.0,False,510.0

2020-08-13,OO,ORD,MKG,6.0,-9.0,False,119.0

2020-06-29,B6,LAS,BOS,-29.0,-9.0,False,2381.0

2020-02-09,AS,PDX,LAS,-20.0,-9.0,False,763.0

2020-08-06,OO,SBP,LAX,-31.0,-9.0,False,156.0

2020-06-28,9E,FAY,ATL,-14.0,-9.0,False,331.0

2020-02-22,AS,SNA,PDX,-19.0,-9.0,False,859.0

2020-04-10,YV,PHX,YUM,-20.0,-9.0,False,160.0

2020-12-11,AA,SLC,DFW,-14.0,-9.0,False,989.0

2020-12-03,AA,ORD,PIT,-5.0,-9.0,False,413.0

2020-11-09,AA,IND,PHX,-11.0,-9.0,False,1488.0

2020-01-29,YX,DTW,LEX,-8.0,-9.0,False,296.0

2020-03-15,HA,ITO,OGG,-9.0,-9.0,False,121.0

2020-03-13,PT,PGV,CLT,-3.0,-9.0,False,203.0

2020-03-15,PT,ROC,PHL,-14.0,-9.0,False,257.0

2020-11-22,AA,CLT,DCA,-20.0,-9.0,False,331.0

2020-01-29,DL,ALB,DTW,-12.0,-9.0,False,489.0

2020-01-15,DL,ATL,LIT,-10.0,-9.0,False,453.0

2020-03-23,AA,BOS,ORD,-22.0,-9.0,False,867.0

2020-11-07,AA,PHL,PHX,-41.0,-9.0,False,2075.0

2020-10-29,OO,MFR,PHX,-13.0,-9.0,False,854.0

2020-11-27,AA,LAX,PHX,-17.0,-9.0,False,370.0

2020-03-11,AS,SEA,SFO,-29.0,-9.0,False,679.0

2020-12-22,UA,CLE,EWR,13.0,-9.0,False,404.0

2020-09-28,QX,PDX,BOI,-9.0,-9.0,False,344.0

2020-02-01,PT,FLO,CLT,-11.0,-9.0,False,99.0

2020-08-20,QX,BLI,SEA,-14.0,-9.0,False,93.0

2020-06-11,OO,EAU,ORD,-12.0,-9.0,False,269.0

2020-07-19,OH,BGR,PHL,-8.0,-9.0,False,473.0

2020-08-18,AS,JNU,YAK,-14.0,-9.0,False,198.0

2020-09-24,QX,BOI,SEA,-8.0,-9.0,False,399.0

2020-03-21,HA,LIH,HNL,-10.0,-9.0,False,102.0

2020-01-08,YX,LGA,ATL,-21.0,-9.0,False,762.0

2020-11-28,OO,PAH,ORD,-13.0,-9.0,False,342.0

2020-01-07,ZW,ORD,MKE,-23.0,-9.0,False,67.0

2020-10-01,OO,SHD,ORD,-3.0,-9.0,False,541.0

2020-07-06,OH,PIA,CLT,-21.0,-9.0,False,607.0

2020-02-16,C5,CHS,EWR,-6.0,-9.0,False,628.0

2020-06-22,WN,PNS,BNA,-11.0,-9.0,False,391.0

2020-08-15,AA,CLT,JAX,-22.0,-9.0,False,328.0

2020-12-03,AA,DEN,CLT,4.0,-9.0,False,1337.0

2020-09-21,AS,SEA,ORD,-34.0,-9.0,False,1721.0

2020-08-31,AA,DFW,PHX,-9.0,-9.0,False,868.0

2020-10-16,AA,PIT,ORD,-28.0,-9.0,False,413.0

2020-03-12,OH,CLT,FAY,-6.0,-9.0,False,118.0

2020-08-19,AA,VPS,DFW,-23.0,-9.0,False,641.0

2020-01-30,G7,ORD,MDT,-20.0,-9.0,False,594.0

2020-03-13,YX,LGA,SDF,-1.0,-9.0,False,659.0

2020-08-08,AA,CLT,LGA,-18.0,-9.0,False,544.0

2020-07-12,WN,HOU,DEN,-11.0,-9.0,False,883.0

2020-08-05,AA,PHX,MSP,-7.0,-9.0,False,1276.0

2020-08-07,AA,DFW,TUS,-14.0,-9.0,False,813.0

2020-03-20,AA,BWI,PHX,-1.0,-9.0,False,1999.0

2020-11-22,YV,SRQ,IAD,-18.0,-9.0,False,849.0

2020-11-03,MQ,BIL,DFW,-18.0,-9.0,False,1081.0

2020-11-15,AA,DEN,ORD,-10.0,-9.0,False,888.0

2020-09-22,AS,ANC,CDV,-7.0,-9.0,False,160.0

2020-11-30,MQ,GRB,ORD,-14.0,-9.0,False,174.0

2020-05-16,WN,DEN,MCO,-21.0,-8.0,False,1546.0

2020-07-27,F9,DEN,AUS,-27.0,-8.0,False,775.0

2020-12-09,YX,JAX,MIA,-3.0,-8.0,False,335.0

2020-07-16,YX,IAD,ORD,-37.0,-8.0,False,588.0

2020-12-19,YX,MSY,MIA,-10.0,-8.0,False,675.0

2020-05-28,MQ,DFW,AEX,-30.0,-8.0,False,285.0

2020-12-04,YX,JAX,PHL,-6.0,-8.0,False,742.0

2020-07-23,WN,STL,RSW,-12.0,-8.0,False,979.0

2020-12-07,YV,FSD,PHX,-31.0,-8.0,False,1081.0

2020-05-14,WN,OKC,MDW,-13.0,-8.0,False,691.0

2020-03-10,EV,MFE,IAH,15.0,-8.0,False,316.0

2020-12-19,UA,TPA,DEN,5.0,-8.0,False,1506.0

2020-12-15,WN,HNL,KOA,-20.0,-8.0,False,163.0

2020-07-08,YX,ORD,MEM,-10.0,-8.0,False,491.0

2020-12-08,WN,BWI,IND,-34.0,-8.0,False,516.0

2020-12-21,F9,MCO,DEN,-9.0,-8.0,False,1546.0

2020-12-21,DL,PBI,DTW,1.0,-8.0,False,1086.0

2020-12-26,WN,LAX,OAK,-20.0,-8.0,False,337.0

2020-03-09,OO,HLN,SLC,-16.0,-8.0,False,402.0

2020-03-11,MQ,LGA,MEM,-17.0,-8.0,False,963.0

2020-10-03,AA,EWR,CLT,-18.0,-8.0,False,529.0

2020-03-16,UA,IAD,EWR,6.0,-8.0,False,212.0

2020-10-05,AA,CLT,BWI,-17.0,-8.0,False,361.0

2020-03-07,AX,ORD,SCE,-20.0,-8.0,False,528.0

2020-03-15,DL,GSO,ATL,-10.0,-8.0,False,306.0

2020-10-03,PT,MDT,CLT,-15.0,-8.0,False,413.0

2020-10-18,9E,GTR,ATL,-26.0,-8.0,False,241.0

2020-03-19,UA,IAH,SLC,-8.0,-8.0,False,1195.0

2020-03-08,EM,HNL,LNY,-14.0,-8.0,False,72.0

2020-03-04,HA,HNL,OGG,-6.0,-8.0,False,100.0

2020-07-21,OH,PHL,ORF,-20.0,-8.0,False,212.0

2020-10-27,C5,EWR,ROC,-17.0,-8.0,False,246.0

2020-12-09,AA,DCA,MIA,-46.0,-8.0,False,919.0

2020-10-31,F9,DEN,CVG,-28.0,-8.0,False,1069.0

2020-10-30,OO,ORD,SLC,-15.0,-8.0,False,1250.0

2020-10-15,F9,MCO,LAS,-21.0,-8.0,False,2039.0

2020-05-11,AA,MIA,LAS,-13.0,-8.0,False,2174.0

2020-10-12,DL,SAN,SLC,-12.0,-8.0,False,626.0

2020-05-05,YX,ORD,PHL,-19.0,-8.0,False,678.0

2020-03-04,DL,MCO,CVG,-11.0,-8.0,False,757.0

2020-03-03,DL,LAS,LAX,-28.0,-8.0,False,236.0

2020-05-21,AA,TUL,DFW,-16.0,-8.0,False,237.0

2020-05-31,WN,FLL,TPA,-27.0,-8.0,False,197.0

2020-03-15,MQ,ORD,ABQ,-11.0,-8.0,False,1118.0

2020-10-21,DL,VPS,ATL,-13.0,-8.0,False,250.0

2020-10-20,MQ,BTR,DFW,-15.0,-8.0,False,383.0

2020-05-01,YX,IND,PHL,-18.0,-8.0,False,588.0

2020-10-15,YX,LGA,RDU,-28.0,-8.0,False,431.0

2020-10-28,QX,PUW,SEA,-17.0,-8.0,False,250.0

2020-10-24,WN,BNA,MCO,-17.0,-8.0,False,616.0

2020-03-07,NK,DFW,LAS,-17.0,-8.0,False,1055.0

2020-12-22,9E,ATL,AVL,-18.0,-8.0,False,164.0

2020-10-03,WN,JAX,ATL,-26.0,-8.0,False,270.0

2020-10-06,WN,MSP,MDW,-24.0,-8.0,False,349.0

2020-03-04,OO,TRI,ATL,-22.0,-8.0,False,227.0

2020-12-16,OO,DTW,TVC,-1.0,-8.0,False,207.0

2020-12-14,OH,CLT,JAN,-13.0,-8.0,False,562.0

2020-07-17,AA,PDX,PHX,-8.0,-8.0,False,1009.0

2020-07-09,AA,HNL,DFW,-25.0,-8.0,False,3784.0

2020-12-31,B6,SJU,EWR,0.0,-8.0,False,1608.0

2020-07-01,AA,CLT,BWI,-18.0,-8.0,False,361.0

2020-12-02,OO,GEG,SFO,-19.0,-8.0,False,733.0

2020-03-12,OO,SNA,SFO,-17.0,-8.0,False,372.0

2020-12-17,MQ,DFW,LFT,-19.0,-8.0,False,351.0

2020-03-20,OO,LAX,STS,-17.0,-8.0,False,400.0

2020-12-03,HA,HNL,SMF,-1.0,-8.0,False,2462.0

2020-03-02,OO,PHX,GJT,-14.0,-8.0,False,438.0

2020-07-16,AA,PDX,ORD,-10.0,-8.0,False,1739.0

2020-10-05,OO,MKE,DEN,-12.0,-8.0,False,896.0

2020-10-12,OO,LAX,MRY,-17.0,-8.0,False,266.0

2020-07-12,AA,ORD,PHL,-23.0,-8.0,False,678.0

2020-10-02,B6,BOS,DCA,-15.0,-8.0,False,399.0

2020-10-26,OO,FAT,SEA,-6.0,-8.0,False,748.0

2020-03-13,UA,IAH,DCA,-24.0,-8.0,False,1208.0

2020-10-16,OO,MSP,BIS,-2.0,-8.0,False,386.0

2020-07-18,NK,BWI,TPA,13.0,-8.0,False,842.0

2020-03-25,HA,LIH,OAK,21.0,-8.0,False,2457.0

2020-10-16,UA,IAH,ATL,-18.0,-8.0,False,689.0

2020-12-15,AA,PHX,STL,-30.0,-8.0,False,1262.0

2020-10-30,UA,KOA,SFO,-17.0,-8.0,False,2367.0

2020-12-31,QX,SNA,PAE,-1.0,-8.0,False,1008.0

2020-05-17,DL,JAX,ATL,-16.0,-8.0,False,270.0

2020-07-16,9E,AGS,ATL,-16.0,-8.0,False,143.0

2020-07-07,QX,SFO,GEG,-18.0,-8.0,False,733.0

2020-05-26,UA,MIA,EWR,-46.0,-8.0,False,1085.0

2020-10-22,OH,TYS,CLT,-16.0,-8.0,False,177.0

2020-03-14,UA,PHX,SFO,-13.0,-8.0,False,651.0

2020-12-15,QX,PDX,SFO,-17.0,-8.0,False,550.0

2020-12-06,QX,LAX,SEA,-11.0,-8.0,False,954.0

2020-11-16,DL,SAN,ATL,-15.0,-8.0,False,1892.0

2020-06-28,YX,MVY,DCA,-27.0,-8.0,False,383.0

2020-11-30,DL,MKE,ATL,2.0,-8.0,False,669.0

2020-08-24,QX,BOI,SEA,-20.0,-8.0,False,399.0

2020-08-28,QX,RDM,SEA,-10.0,-8.0,False,228.0

2020-08-29,PT,SCE,PHL,-15.0,-8.0,False,153.0

2020-08-18,AS,LAX,SEA,-20.0,-8.0,False,954.0

2020-09-06,PT,ROA,CLT,-21.0,-8.0,False,155.0

2020-08-13,9E,LGA,CVG,-24.0,-8.0,False,585.0

2020-06-08,MQ,ORD,TOL,-14.0,-8.0,False,213.0

2020-08-08,AA,BNA,DFW,-9.0,-8.0,False,631.0

2020-06-07,YX,ATL,HHH,-7.0,-8.0,False,238.0

2020-08-25,AA,JAC,DFW,6.0,-8.0,False,1047.0

2020-09-14,9E,IAD,JFK,-24.0,-8.0,False,228.0

2020-08-02,WN,MCO,IND,-32.0,-8.0,False,829.0

2020-06-07,WN,STL,OAK,3.0,-8.0,False,1725.0

2020-08-06,G7,ORD,MDT,-17.0,-8.0,False,594.0

2020-11-28,OO,EAU,ORD,5.0,-8.0,False,269.0

2020-11-12,OO,DEN,SLN,-27.0,-8.0,False,383.0

2020-11-25,OO,DDC,DEN,-5.0,-8.0,False,292.0

2020-11-15,OO,SEA,MFR,-11.0,-8.0,False,352.0

2020-11-21,DL,DAL,ATL,-18.0,-8.0,False,721.0

2020-08-02,DL,SLC,IND,-12.0,-8.0,False,1355.0

2020-08-24,DL,DEN,DTW,2.0,-8.0,False,1123.0

2020-08-14,UA,RDU,ORD,-19.0,-8.0,False,646.0

2020-08-11,UA,DEN,MCO,-30.0,-8.0,False,1546.0

2020-08-28,DL,SEA,SLC,14.0,-8.0,False,689.0

2020-08-13,DL,CHA,ATL,-9.0,-8.0,False,106.0

2020-08-05,EV,IAH,CRP,-9.0,-8.0,False,201.0

2020-01-25,AX,FLG,DEN,-1.0,-8.0,False,503.0

2020-11-06,UA,IAH,AUS,-14.0,-8.0,False,140.0

2020-08-09,HA,LIH,HNL,-9.0,-8.0,False,102.0

2020-08-01,MQ,BHM,DFW,-9.0,-8.0,False,597.0

2020-03-01,AA,DCA,CLT,-22.0,-8.0,False,331.0

2020-03-26,AA,MIA,DTW,17.0,-8.0,False,1145.0

2020-11-15,YX,STL,PHL,-24.0,-8.0,False,814.0

2020-01-14,OO,PDX,RNO,-13.0,-8.0,False,444.0

2020-11-22,YX,PHL,MSY,-5.0,-8.0,False,1089.0

2020-11-15,C5,EWR,ALB,-26.0,-8.0,False,143.0

2020-01-06,UA,ORD,SRQ,-21.0,-8.0,False,1050.0

2020-01-30,UA,BOS,EWR,-17.0,-8.0,False,200.0

2020-09-13,EV,MOB,IAH,-8.0,-8.0,False,427.0

2020-09-01,AA,PHL,CLT,-23.0,-8.0,False,449.0

2020-11-03,OH,BTR,CLT,-12.0,-8.0,False,675.0

2020-11-03,OH,CRW,CLT,-18.0,-8.0,False,221.0

2020-06-15,OH,GSP,CLT,-32.0,-8.0,False,75.0

2020-09-23,AA,BOS,DFW,-7.0,-8.0,False,1562.0

2020-11-20,OH,BNA,CLT,-22.0,-8.0,False,328.0

2020-06-09,OH,BTR,CLT,-26.0,-8.0,False,675.0

2020-08-20,OH,BNA,DCA,-11.0,-8.0,False,562.0

2020-03-24,AA,IAD,LAX,4.0,-8.0,False,2288.0

2020-11-27,UA,RSW,ORD,-17.0,-8.0,False,1120.0

2020-08-07,OO,PHX,SBA,-16.0,-8.0,False,455.0

2020-11-16,OH,CLT,IND,-11.0,-8.0,False,427.0

2020-09-09,AA,SEA,PHL,-8.0,-8.0,False,2378.0

2020-03-12,9E,LGA,MHT,-10.0,-8.0,False,195.0

2020-06-17,AA,DFW,ORD,-32.0,-8.0,False,801.0

2020-06-26,F9,DEN,MSN,-4.0,-8.0,False,826.0

2020-09-18,OO,PHX,SBP,5.0,-8.0,False,509.0

2020-02-21,UA,TPA,EWR,-14.0,-8.0,False,997.0

2020-02-27,OO,RDD,SFO,-13.0,-8.0,False,199.0

2020-02-05,UA,PDX,SFO,-21.0,-8.0,False,550.0

2020-02-12,OO,SNA,SFO,-22.0,-8.0,False,372.0

2020-02-03,ZW,IAD,CVG,6.0,-8.0,False,388.0

2020-02-11,ZW,IAD,AVL,-15.0,-8.0,False,370.0

2020-02-15,G7,TUL,ORD,-6.0,-8.0,False,585.0

2020-09-21,DL,SLC,DCA,-1.0,-8.0,False,1851.0

2020-02-12,UA,SFO,LAS,-1.0,-8.0,False,414.0

2020-02-23,AX,ORD,ROC,-8.0,-8.0,False,528.0

2020-02-20,WN,AUS,ELP,-14.0,-8.0,False,528.0

2020-02-21,YX,LGA,DCA,-27.0,-8.0,False,214.0

2020-02-15,QX,LAX,SJC,-24.0,-8.0,False,308.0

2020-02-01,DL,ATL,TUL,-24.0,-8.0,False,674.0

2020-02-18,DL,LGA,ORD,-28.0,-8.0,False,733.0

2020-02-26,DL,OAK,SLC,-20.0,-8.0,False,588.0

2020-02-27,NK,MCO,STT,-11.0,-8.0,False,1246.0

2020-02-27,YX,ORD,DCA,-30.0,-8.0,False,612.0

2020-02-24,OO,OKC,ORD,-10.0,-8.0,False,693.0

2020-02-18,OO,GJT,PHX,-9.0,-8.0,False,438.0

2020-06-07,AA,ORD,DEN,-23.0,-8.0,False,888.0

2020-02-12,AS,PDX,DFW,-1.0,-8.0,False,1616.0

2020-02-19,AS,SEA,DTW,0.0,-8.0,False,1927.0

2020-02-19,OO,OKC,SFO,-7.0,-8.0,False,1384.0

2020-09-22,DL,LAS,ATL,-12.0,-8.0,False,1747.0

2020-02-04,B6,MCO,EWR,-19.0,-8.0,False,937.0

2020-02-05,MQ,LAN,ORD,-20.0,-8.0,False,179.0

2020-02-25,MQ,GSP,ORD,13.0,-8.0,False,577.0

2020-02-23,B6,SAV,JFK,-11.0,-8.0,False,718.0

2020-02-08,YV,IAD,RDU,-14.0,-8.0,False,224.0

2020-11-25,AA,PHL,EYW,-29.0,-8.0,False,1121.0

2020-08-21,YV,MFE,DFW,-7.0,-8.0,False,469.0

2020-11-04,OO,DIK,DEN,-25.0,-8.0,False,488.0

2020-11-29,OO,LAS,SFO,-14.0,-8.0,False,414.0

2020-08-23,WN,BWI,ATL,-13.0,-8.0,False,577.0

2020-08-13,YX,PHL,OMA,-29.0,-8.0,False,1088.0

2020-08-22,YX,SDF,CLT,-26.0,-8.0,False,335.0

2020-06-04,WN,BNA,MDW,-12.0,-8.0,False,395.0

2020-11-17,MQ,DFW,LFT,-10.0,-8.0,False,351.0

2020-06-23,UA,IAH,IAD,-13.0,-8.0,False,1190.0

2020-09-11,DL,AUS,SLC,-13.0,-8.0,False,1086.0

2020-06-30,G7,SDF,ORD,-12.0,-8.0,False,286.0

2020-09-12,DL,BZN,SLC,-21.0,-8.0,False,347.0

2020-02-01,PT,TYS,CLT,-1.0,-8.0,False,177.0

2020-11-28,MQ,DFW,BRO,3.0,-8.0,False,482.0

2020-02-19,OH,CRW,CLT,-10.0,-8.0,False,221.0

